State,Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %
Colorado,2018,G,BOULDER,2181007841,558,102,660,495,75.00%
Colorado,2018,G,BOULDER,2181007842,1111,110,1221,961,78.71%
Colorado,2018,G,BOULDER,2181007843,1272,95,1367,1125,82.30%
Colorado,2018,G,BOULDER,2181007844,738,116,854,588,68.85%
Colorado,2018,G,BOULDER,2181007845,849,222,1071,708,66.11%
Colorado,2018,G,BOULDER,2181007846,1196,407,1603,838,52.28%
Colorado,2018,G,BOULDER,2181007847,789,371,1160,532,45.86%
Colorado,2018,G,BOULDER,2181007848,649,154,803,531,66.13%
Colorado,2018,G,BOULDER,2181007849,653,843,1496,449,30.01%
Colorado,2018,G,BOULDER,2181007850,673,49,722,587,81.30%
Colorado,2018,G,BOULDER,2181007851,995,147,1142,846,74.08%
Colorado,2018,G,BOULDER,2181007852,1096,182,1278,909,71.13%
Colorado,2018,G,BOULDER,2181007853,841,222,1063,672,63.22%
Colorado,2018,G,BOULDER,2181107505,848,93,941,734,78.00%
Colorado,2018,G,BOULDER,2181107506,595,52,647,502,77.59%
Colorado,2018,G,BOULDER,2181107507,1180,77,1257,1014,80.67%
Colorado,2018,G,BOULDER,2181107508,757,52,809,676,83.56%
Colorado,2018,G,BOULDER,2181107700,938,73,1011,816,80.71%
Colorado,2018,G,BOULDER,2181107701,577,31,608,507,83.39%
Colorado,2018,G,BOULDER,2181107702,361,26,387,316,81.65%
Colorado,2018,G,BOULDER,2181107703,472,23,495,407,82.22%
Colorado,2018,G,BOULDER,2181107704,349,34,383,297,77.55%
Colorado,2018,G,BOULDER,2181107705,663,33,696,550,79.02%
Colorado,2018,G,BOULDER,2181107912,1153,79,1232,1013,82.22%
Colorado,2018,G,BOULDER,2181107913,675,31,706,589,83.43%
Colorado,2018,G,BOULDER,2181107916,466,50,516,389,75.39%
Colorado,2018,G,BOULDER,2181107917,1353,137,1490,1172,78.66%
Colorado,2018,G,BOULDER,2181107918,1170,94,1264,1010,79.91%
Colorado,2018,G,BOULDER,2181207401,718,37,755,612,81.06%
Colorado,2018,G,BOULDER,2181207402,640,22,662,561,84.74%
Colorado,2018,G,BOULDER,2181207403,946,65,1011,819,81.01%
Colorado,2018,G,BOULDER,2181207404,961,81,1042,847,81.29%
Colorado,2018,G,BOULDER,2181207405,498,24,522,419,80.27%
Colorado,2018,G,BOULDER,2181207406,717,28,745,605,81.21%
Colorado,2018,G,BOULDER,2181307854,992,216,1208,761,63.00%
Colorado,2018,G,BOULDER,2181307855,818,219,1037,680,65.57%
Colorado,2018,G,BOULDER,2181307856,636,61,697,544,78.05%
Colorado,2018,G,BOULDER,2181307857,849,103,952,739,77.63%
Colorado,2018,G,BOULDER,2181307858,943,93,1036,839,80.98%
Colorado,2018,G,BOULDER,2181307859,821,61,882,743,84.24%
Colorado,2018,G,BOULDER,2181307860,646,50,696,563,80.89%
Colorado,2018,G,BOULDER,2181307861,609,60,669,544,81.32%
Colorado,2018,G,BOULDER,2181307862,646,61,707,580,82.04%
Colorado,2018,G,BOULDER,2181307863,792,62,854,704,82.44%
Colorado,2018,G,BOULDER,2181307864,647,53,700,575,82.14%
Colorado,2018,G,BOULDER,2181307865,647,161,808,528,65.35%
Colorado,2018,G,BOULDER,2181307866,894,126,1020,751,73.63%
Colorado,2018,G,BOULDER,2181307867,830,151,981,687,70.03%
Colorado,2018,G,BOULDER,2181307868,884,41,925,799,86.38%
Colorado,2018,G,BOULDER,2181307869,577,99,676,517,76.48%
Colorado,2018,G,BOULDER,2181307870,726,121,847,527,62.22%
Colorado,2018,G,BOULDER,2181307871,791,167,958,650,67.85%
Colorado,2018,G,BOULDER,2181307872,721,455,1176,507,43.11%
Colorado,2018,G,BOULDER,2181307873,462,40,502,401,79.88%
Colorado,2018,G,BOULDER,2181307874,1034,147,1181,850,71.97%
Colorado,2018,G,BOULDER,2181307875,558,284,842,355,42.16%
Colorado,2018,G,BOULDER,2181307876,669,562,1231,418,33.96%
Colorado,2018,G,BOULDER,2181307877,675,177,852,588,69.01%
Colorado,2018,G,BOULDER,2181307878,676,280,956,548,57.32%
Colorado,2018,G,BOULDER,2181307879,697,334,1031,549,53.25%
Colorado,2018,G,BOULDER,2181307880,839,703,1542,577,37.42%
Colorado,2018,G,BOULDER,2181307881,665,173,838,538,64.20%
Colorado,2018,G,BOULDER,2181307882,656,77,733,561,76.53%
Colorado,2018,G,BOULDER,2181307883,811,135,946,713,75.37%
Colorado,2018,G,BOULDER,2181307884,897,318,1215,725,59.67%
Colorado,2018,G,BOULDER,2181307885,617,75,692,549,79.34%
Colorado,2018,G,BOULDER,2181307886,802,86,888,719,80.97%
Colorado,2018,G,BOULDER,2181307887,979,84,1063,839,78.93%
Colorado,2018,G,BOULDER,2181307888,827,51,878,755,85.99%
Colorado,2018,G,BOULDER,2181307903,1845,280,2125,1563,73.55%
Colorado,2018,G,BOULDER,2181307904,520,45,565,429,75.93%
Colorado,2018,G,BOULDER,2181307905,286,29,315,246,78.10%
Colorado,2018,G,BOULDER,2181307906,552,31,583,472,80.96%
Colorado,2018,G,BOULDER,2181307908,995,81,1076,839,77.97%
Colorado,2018,G,BOULDER,2181307909,561,50,611,489,80.03%
Colorado,2018,G,BOULDER,2181307910,769,67,836,643,76.91%
Colorado,2018,G,BOULDER,2181307911,944,73,1017,821,80.73%
Colorado,2018,G,BOULDER,2181307914,591,39,630,516,81.90%
Colorado,2018,G,BOULDER,2181307915,393,51,444,314,70.72%
Colorado,2018,G,BOULDER,4171107616,1119,71,1190,926,77.82%
Colorado,2018,G,BOULDER,4171107617,2097,197,2294,1674,72.97%
Colorado,2018,G,BOULDER,4171107618,1896,107,2003,1589,79.33%
Colorado,2018,G,BOULDER,4171107619,1557,332,1889,1109,58.71%
Colorado,2018,G,BOULDER,4171107620,1400,234,1634,1152,70.50%
Colorado,2018,G,BOULDER,4171107621,1067,105,1172,881,75.17%
Colorado,2018,G,BOULDER,4171107622,767,110,877,561,63.97%
Colorado,2018,G,BOULDER,4171107623,1193,223,1416,887,62.64%
Colorado,2018,G,BOULDER,4171107624,859,135,994,721,72.54%
Colorado,2018,G,BOULDER,4171107625,835,75,910,717,78.79%
Colorado,2018,G,BOULDER,4171107626,1098,122,1220,882,72.30%
Colorado,2018,G,BOULDER,4171107627,749,162,911,498,54.67%
Colorado,2018,G,BOULDER,4171107628,959,90,1049,808,77.03%
Colorado,2018,G,BOULDER,4171107629,623,67,690,498,72.17%
Colorado,2018,G,BOULDER,4171107630,917,142,1059,665,62.80%
Colorado,2018,G,BOULDER,4171107631,681,84,765,488,63.79%
Colorado,2018,G,BOULDER,4171107632,1232,97,1329,972,73.14%
Colorado,2018,G,BOULDER,4171107633,925,201,1126,545,48.40%
Colorado,2018,G,BOULDER,4171107634,788,149,937,597,63.71%
Colorado,2018,G,BOULDER,4171107635,798,74,872,641,73.51%
Colorado,2018,G,BOULDER,4171107636,1141,85,1226,941,76.75%
Colorado,2018,G,BOULDER,4171107637,1224,204,1428,978,68.49%
Colorado,2018,G,BOULDER,4171107638,959,65,1024,840,82.03%
Colorado,2018,G,BOULDER,4171107639,901,78,979,758,77.43%
Colorado,2018,G,BOULDER,4171107640,861,83,944,723,76.59%
Colorado,2018,G,BOULDER,4171107641,816,89,905,642,70.94%
Colorado,2018,G,BOULDER,4171107642,1250,126,1376,979,71.15%
Colorado,2018,G,BOULDER,4171107643,809,92,901,571,63.37%
Colorado,2018,G,BOULDER,4171107644,870,184,1054,567,53.80%
Colorado,2018,G,BOULDER,4171107645,870,72,942,666,70.70%
Colorado,2018,G,BOULDER,4171107646,940,78,1018,778,76.42%
Colorado,2018,G,BOULDER,4171107647,1473,105,1578,1212,76.81%
Colorado,2018,G,BOULDER,4171107648,1103,172,1275,766,60.08%
Colorado,2018,G,BOULDER,4171107649,817,154,971,564,58.08%
Colorado,2018,G,BOULDER,4171107650,789,93,882,594,67.35%
Colorado,2018,G,BOULDER,4171107651,949,112,1061,742,69.93%
Colorado,2018,G,BOULDER,4171107652,1011,218,1229,741,60.29%
Colorado,2018,G,BOULDER,4171107653,741,32,773,627,81.11%
Colorado,2018,G,BOULDER,4171107654,1321,238,1559,1047,67.16%
Colorado,2018,G,BOULDER,4171207600,1769,153,1922,1477,76.85%
Colorado,2018,G,BOULDER,4171207601,1573,115,1688,1313,77.78%
Colorado,2018,G,BOULDER,4171207602,828,74,902,658,72.95%
Colorado,2018,G,BOULDER,4171207603,1312,129,1441,1061,73.63%
Colorado,2018,G,BOULDER,4171207604,984,88,1072,769,71.74%
Colorado,2018,G,BOULDER,4171207605,1070,93,1163,778,66.90%
Colorado,2018,G,BOULDER,4171207606,906,92,998,682,68.34%
Colorado,2018,G,BOULDER,4171207607,1034,98,1132,801,70.76%
Colorado,2018,G,BOULDER,4171207608,952,154,1106,650,58.77%
Colorado,2018,G,BOULDER,4171207609,523,116,639,311,48.67%
Colorado,2018,G,BOULDER,4171207610,1708,267,1975,1235,62.53%
Colorado,2018,G,BOULDER,4171207611,1115,122,1237,860,69.52%
Colorado,2018,G,BOULDER,4171207612,975,68,1043,816,78.24%
Colorado,2018,G,BOULDER,4171207613,873,71,944,671,71.08%
Colorado,2018,G,BOULDER,4171207614,1447,115,1562,1267,81.11%
Colorado,2018,G,BOULDER,4171207615,803,60,863,681,78.91%
Colorado,2018,G,BOULDER,4181107706,193,10,203,159,78.33%
Colorado,2018,G,BOULDER,4181107707,655,31,686,570,83.09%
Colorado,2018,G,BOULDER,4181107708,699,52,751,584,77.76%
Colorado,2018,G,BROOMFIELD,2233364001,1123,179,1302,924,70.97%
Colorado,2018,G,BROOMFIELD,2233364002,1865,685,2550,1345,52.75%
Colorado,2018,G,BROOMFIELD,2233364003,1360,423,1783,965,54.12%
Colorado,2018,G,BROOMFIELD,2233364004,1636,291,1927,1318,68.40%
Colorado,2018,G,BROOMFIELD,2233364005,98,51,149,49,32.89%
Colorado,2018,G,BROOMFIELD,2233364006,2024,442,2466,1440,58.39%
Colorado,2018,G,BROOMFIELD,2233364007,815,214,1029,620,60.25%
Colorado,2018,G,BROOMFIELD,2233364008,630,156,786,505,64.25%
Colorado,2018,G,BROOMFIELD,2233364009,796,113,909,642,70.63%
Colorado,2018,G,BROOMFIELD,2233364010,1119,84,1203,932,77.47%
Colorado,2018,G,BROOMFIELD,2233364011,1119,116,1235,877,71.01%
Colorado,2018,G,BROOMFIELD,2233364012,1172,69,1241,1029,82.92%
Colorado,2018,G,BROOMFIELD,2233364013,900,152,1052,696,66.16%
Colorado,2018,G,BROOMFIELD,2233364014,995,134,1129,810,71.74%
Colorado,2018,G,BROOMFIELD,2233364015,1098,122,1220,929,76.15%
Colorado,2018,G,BROOMFIELD,2233364016,1133,74,1207,977,80.94%
Colorado,2018,G,BROOMFIELD,2233364017,1506,110,1616,1257,77.78%
Colorado,2018,G,BROOMFIELD,2233364018,838,171,1009,658,65.21%
Colorado,2018,G,BROOMFIELD,2233364019,1250,291,1541,907,58.86%
Colorado,2018,G,BROOMFIELD,2233364020,928,125,1053,748,71.04%
Colorado,2018,G,BROOMFIELD,2233364021,1812,254,2066,1399,67.72%
Colorado,2018,G,BROOMFIELD,2233364022,1244,120,1364,998,73.17%
Colorado,2018,G,BROOMFIELD,2233364023,1089,73,1162,896,77.11%
Colorado,2018,G,BROOMFIELD,2233364024,1951,158,2109,1624,77.00%
Colorado,2018,G,BROOMFIELD,2233364025,1876,204,2080,1567,75.34%
Colorado,2018,G,BROOMFIELD,2233364026,1096,115,1211,970,80.10%
Colorado,2018,G,BROOMFIELD,2233364027,1463,251,1714,1136,66.28%
Colorado,2018,G,BROOMFIELD,2233364028,544,142,686,283,41.25%
Colorado,2018,G,BROOMFIELD,2233364029,1160,110,1270,886,69.76%
Colorado,2018,G,BROOMFIELD,2233364030,1104,151,1255,814,64.86%
Colorado,2018,G,BROOMFIELD,2233364031,995,112,1107,735,66.40%
Colorado,2018,G,BROOMFIELD,2233364032,1964,192,2156,1684,78.11%
Colorado,2018,G,BROOMFIELD,2233364033,1585,163,1748,1329,76.03%
Colorado,2018,G,BROOMFIELD,2233364034,575,43,618,481,77.83%
Colorado,2018,G,BROOMFIELD,2233364035,2024,73,2097,1912,91.18%
Colorado,2018,G,BROOMFIELD,2233364036,2233,168,2401,1877,78.18%
Colorado,2018,G,BROOMFIELD,2233364037,632,34,666,455,68.32%
Colorado,2018,G,CHAFFEE,5056008001,1388,143,1531,1165,76.09%
Colorado,2018,G,CHAFFEE,5056008002,1704,274,1978,1392,70.37%
Colorado,2018,G,CHAFFEE,5056008003,1995,339,2334,1548,66.32%
Colorado,2018,G,CHAFFEE,5056008004,1043,112,1155,884,76.54%
Colorado,2018,G,CHAFFEE,5056008005,1575,222,1797,1338,74.46%
Colorado,2018,G,CHAFFEE,5056008006,1769,248,2017,1495,74.12%
Colorado,2018,G,CHAFFEE,5056008007,1398,213,1611,1190,73.87%
Colorado,2018,G,CHAFFEE,5056008008,1353,253,1606,1155,71.92%
Colorado,2018,G,CHAFFEE,5056008009,1239,248,1487,984,66.17%
Colorado,2018,G,CHEYENNE,4016509001,139,19,158,106,67.09%
Colorado,2018,G,CHEYENNE,4016509002,339,67,406,282,69.46%
Colorado,2018,G,CHEYENNE,4016509003,404,47,451,337,74.72%
Colorado,2018,G,CHEYENNE,4016509004,286,30,316,245,77.53%
Colorado,2018,G,CHEYENNE,4016509005,69,3,72,57,79.17%
Colorado,2018,G,CLEAR CREEK,2021310001,995,187,1182,756,63.96%
Colorado,2018,G,CLEAR CREEK,2021310002,353,96,449,252,56.12%
Colorado,2018,G,CLEAR CREEK,2021310003,429,82,511,313,61.25%
Colorado,2018,G,CLEAR CREEK,2021310004,900,200,1100,641,58.27%
Colorado,2018,G,CLEAR CREEK,2021310005,804,115,919,610,66.38%
Colorado,2018,G,CLEAR CREEK,2021310006,541,131,672,378,56.25%
Colorado,2018,G,CLEAR CREEK,2021310007,1184,196,1380,969,70.22%
Colorado,2018,G,CLEAR CREEK,2021310008,745,80,825,614,74.42%
Colorado,2018,G,CLEAR CREEK,2021310009,1084,126,1210,932,77.02%
Colorado,2018,G,CONEJOS,3356211001,450,40,490,307,62.65%
Colorado,2018,G,CONEJOS,3356211002,503,59,562,376,66.90%
Colorado,2018,G,CONEJOS,3356211003,376,51,427,297,69.56%
Colorado,2018,G,CONEJOS,3356211004,494,47,541,352,65.06%
Colorado,2018,G,CONEJOS,3356211005,525,70,595,365,61.34%
Colorado,2018,G,CONEJOS,3356211006,660,69,729,519,71.19%
Colorado,2018,G,CONEJOS,3356211007,363,36,399,260,65.16%
Colorado,2018,G,CONEJOS,3356211008,736,87,823,543,65.98%
Colorado,2018,G,CONEJOS,3356211009,430,44,474,336,70.89%
Colorado,2018,G,CONEJOS,3356211010,420,54,474,294,62.03%
Colorado,2018,G,COSTILLA,3356212001,222,17,239,156,65.27%
Colorado,2018,G,COSTILLA,3356212002,251,11,262,176,67.18%
Colorado,2018,G,COSTILLA,3356212003,178,11,189,128,67.72%
Colorado,2018,G,COSTILLA,3356212004,333,36,369,210,56.91%
Colorado,2018,G,COSTILLA,3356212005,192,39,231,115,49.78%
Colorado,2018,G,COSTILLA,3356212006,113,15,128,73,57.03%
Colorado,2018,G,COSTILLA,3356212007,718,123,841,525,62.43%
Colorado,2018,G,COSTILLA,3356212008,503,85,588,324,55.10%
Colorado,2018,G,CROWLEY,4356413001,414,50,464,280,60.34%
Colorado,2018,G,CROWLEY,4356413002,335,43,378,247,65.34%
Colorado,2018,G,CROWLEY,4356413003,279,40,319,198,62.07%
Colorado,2018,G,CROWLEY,4356413004,317,28,345,238,68.99%
Colorado,2018,G,CROWLEY,4356413005,324,27,351,247,70.37%
Colorado,2018,G,CROWLEY,4356413006,324,57,381,216,56.69%
Colorado,2018,G,CUSTER,3356014001,1902,244,2146,1485,69.20%
Colorado,2018,G,CUSTER,3356014002,382,55,437,296,67.73%
Colorado,2018,G,CUSTER,3356014003,1375,137,1512,1142,75.53%
Colorado,2018,G,DELTA,3055415001,1117,65,1182,909,76.90%
Colorado,2018,G,DELTA,3055415002,719,102,821,500,60.90%
Colorado,2018,G,DELTA,3055415003,708,139,847,470,55.49%
Colorado,2018,G,DELTA,3055415004,1052,232,1284,717,55.84%
Colorado,2018,G,DELTA,3055415005,776,86,862,574,66.59%
Colorado,2018,G,DELTA,3055415006,1018,117,1135,753,66.34%
Colorado,2018,G,DELTA,3055415007,1022,114,1136,767,67.52%
Colorado,2018,G,DELTA,3056115008,1173,155,1328,796,59.94%
Colorado,2018,G,DELTA,3056115009,1220,108,1328,920,69.28%
Colorado,2018,G,DELTA,3056115010,1044,105,1149,797,69.36%
Colorado,2018,G,DELTA,3056115011,1009,116,1125,791,70.31%
Colorado,2018,G,DELTA,3056115012,788,96,884,583,65.95%
Colorado,2018,G,DELTA,3056115013,969,80,1049,775,73.88%
Colorado,2018,G,DELTA,3056115014,1102,91,1193,917,76.87%
Colorado,2018,G,DELTA,3056115015,1306,116,1422,1078,75.81%
Colorado,2018,G,DELTA,3056115016,1044,124,1168,816,69.86%
Colorado,2018,G,DELTA,3056115017,1014,118,1132,770,68.02%
Colorado,2018,G,DELTA,3056115018,1177,107,1284,928,72.27%
Colorado,2018,G,DELTA,3056115019,813,108,921,662,71.88%
Colorado,2018,G,DELTA,3056115020,1052,109,1161,867,74.68%
Colorado,2018,G,DENVER,1160116112,1082,112,1194,811,67.92%
Colorado,2018,G,DENVER,1160116113,1025,59,1084,791,72.97%
Colorado,2018,G,DENVER,1160116114,1218,156,1374,901,65.57%
Colorado,2018,G,DENVER,1160116120,1478,362,1840,967,52.55%
Colorado,2018,G,DENVER,1160116122,1216,101,1317,937,71.15%
Colorado,2018,G,DENVER,1160116123,1257,145,1402,1024,73.04%
Colorado,2018,G,DENVER,1160116124,1156,87,1243,873,70.23%
Colorado,2018,G,DENVER,1160116125,1271,170,1441,937,65.02%
Colorado,2018,G,DENVER,1160116126,1380,290,1670,972,58.20%
Colorado,2018,G,DENVER,1160116127,1477,274,1751,1107,63.22%
Colorado,2018,G,DENVER,1160116128,951,62,1013,772,76.21%
Colorado,2018,G,DENVER,1160116129,846,70,916,718,78.38%
Colorado,2018,G,DENVER,1160116130,1161,117,1278,831,65.02%
Colorado,2018,G,DENVER,1160116131,1198,123,1321,893,67.60%
Colorado,2018,G,DENVER,1160116132,1263,171,1434,1018,70.99%
Colorado,2018,G,DENVER,1310216204,1527,435,1962,1124,57.29%
Colorado,2018,G,DENVER,1310216205,1441,328,1769,1076,60.83%
Colorado,2018,G,DENVER,1310216206,1700,475,2175,1301,59.82%
Colorado,2018,G,DENVER,1310216207,1396,243,1639,1098,66.99%
Colorado,2018,G,DENVER,1310216208,1435,336,1771,1109,62.62%
Colorado,2018,G,DENVER,1310216209,1122,204,1326,913,68.85%
Colorado,2018,G,DENVER,1310216210,1324,234,1558,1091,70.03%
Colorado,2018,G,DENVER,1310216211,1150,226,1376,950,69.04%
Colorado,2018,G,DENVER,1310516530,127,36,163,75,46.01%
Colorado,2018,G,DENVER,1310616605,841,78,919,740,80.52%
Colorado,2018,G,DENVER,1310616606,957,123,1080,833,77.13%
Colorado,2018,G,DENVER,1310616607,741,68,809,655,80.96%
Colorado,2018,G,DENVER,1310616609,302,25,327,274,83.79%
Colorado,2018,G,DENVER,1310616610,383,44,427,352,82.44%
Colorado,2018,G,DENVER,1310616611,804,89,893,690,77.27%
Colorado,2018,G,DENVER,1310616612,1130,132,1262,929,73.61%
Colorado,2018,G,DENVER,1310616613,1187,115,1302,985,75.65%
Colorado,2018,G,DENVER,1310616614,734,67,801,631,78.78%
Colorado,2018,G,DENVER,1310616615,928,73,1001,830,82.92%
Colorado,2018,G,DENVER,1310616617,1021,128,1149,856,74.50%
Colorado,2018,G,DENVER,1310616618,903,99,1002,788,78.64%
Colorado,2018,G,DENVER,1310616619,1030,93,1123,866,77.11%
Colorado,2018,G,DENVER,1310616622,1157,90,1247,1016,81.48%
Colorado,2018,G,DENVER,1310616623,1244,63,1307,1091,83.47%
Colorado,2018,G,DENVER,1310616624,1250,75,1325,1090,82.26%
Colorado,2018,G,DENVER,1310616625,846,74,920,700,76.09%
Colorado,2018,G,DENVER,1310616626,819,126,945,662,70.05%
Colorado,2018,G,DENVER,1310616627,1144,60,1204,992,82.39%
Colorado,2018,G,DENVER,1310616628,1428,244,1672,1086,64.95%
Colorado,2018,G,DENVER,1310616629,1068,55,1123,951,84.68%
Colorado,2018,G,DENVER,1310616630,820,41,861,690,80.14%
Colorado,2018,G,DENVER,1310616631,1679,490,2169,1223,56.39%
Colorado,2018,G,DENVER,1310616641,1394,167,1561,1084,69.44%
Colorado,2018,G,DENVER,1310616642,1079,94,1173,878,74.85%
Colorado,2018,G,DENVER,1310616643,845,155,1000,600,60.00%
Colorado,2018,G,DENVER,1310616644,1081,95,1176,931,79.17%
Colorado,2018,G,DENVER,1310616645,998,79,1077,837,77.72%
Colorado,2018,G,DENVER,1310616646,1410,458,1868,931,49.84%
Colorado,2018,G,DENVER,1310616647,1218,148,1366,933,68.30%
Colorado,2018,G,DENVER,1310616648,1231,142,1373,991,72.18%
Colorado,2018,G,DENVER,1310616649,1751,586,2337,1077,46.08%
Colorado,2018,G,DENVER,1310616650,1072,220,1292,834,64.55%
Colorado,2018,G,DENVER,1310616651,1190,497,1687,793,47.01%
Colorado,2018,G,DENVER,1310616652,1046,72,1118,938,83.90%
Colorado,2018,G,DENVER,1310816841,1244,297,1541,1009,65.48%
Colorado,2018,G,DENVER,1310816842,1037,161,1198,835,69.70%
Colorado,2018,G,DENVER,1310816843,1101,213,1314,885,67.35%
Colorado,2018,G,DENVER,1310816844,1390,292,1682,1106,65.76%
Colorado,2018,G,DENVER,1310816845,1089,198,1287,887,68.92%
Colorado,2018,G,DENVER,1310816846,1133,227,1360,948,69.71%
Colorado,2018,G,DENVER,1310816848,1198,243,1441,984,68.29%
Colorado,2018,G,DENVER,1310816849,1269,231,1500,1081,72.07%
Colorado,2018,G,DENVER,1310816850,1064,128,1192,951,79.78%
Colorado,2018,G,DENVER,1310816851,1310,168,1478,1106,74.83%
Colorado,2018,G,DENVER,1310816852,952,92,1044,856,81.99%
Colorado,2018,G,DENVER,1310816853,955,50,1005,852,84.78%
Colorado,2018,G,DENVER,1310816854,1082,144,1226,917,74.80%
Colorado,2018,G,DENVER,1310816855,686,154,840,495,58.93%
Colorado,2018,G,DENVER,1310816856,1478,327,1805,1101,61.00%
Colorado,2018,G,DENVER,1310916901,1525,404,1929,1093,56.66%
Colorado,2018,G,DENVER,1310916903,1283,126,1409,1077,76.44%
Colorado,2018,G,DENVER,1310916904,1216,102,1318,1051,79.74%
Colorado,2018,G,DENVER,1310916905,294,20,314,251,79.94%
Colorado,2018,G,DENVER,1310916906,1053,76,1129,901,79.81%
Colorado,2018,G,DENVER,1310916908,1267,161,1428,1020,71.43%
Colorado,2018,G,DENVER,1310916909,1311,98,1409,1122,79.63%
Colorado,2018,G,DENVER,1310916910,1568,205,1773,1235,69.66%
Colorado,2018,G,DENVER,1310916911,1727,459,2186,1128,51.60%
Colorado,2018,G,DENVER,1310916912,1323,280,1603,994,62.01%
Colorado,2018,G,DENVER,1310916916,1699,282,1981,1350,68.15%
Colorado,2018,G,DENVER,1310916917,1438,133,1571,1219,77.59%
Colorado,2018,G,DENVER,1310916918,1298,84,1382,1126,81.48%
Colorado,2018,G,DENVER,1310916919,1306,82,1388,1152,83.00%
Colorado,2018,G,DENVER,1310916920,1262,126,1388,1032,74.35%
Colorado,2018,G,DENVER,1310916921,1698,582,2280,1013,44.43%
Colorado,2018,G,DENVER,1310916922,1697,426,2123,1221,57.51%
Colorado,2018,G,DENVER,1310916923,1414,362,1776,1009,56.81%
Colorado,2018,G,DENVER,1310916924,1222,636,1858,599,32.24%
Colorado,2018,G,DENVER,1310916927,1022,111,1133,842,74.32%
Colorado,2018,G,DENVER,1310916928,857,43,900,741,82.33%
Colorado,2018,G,DENVER,1310916929,945,161,1106,718,64.92%
Colorado,2018,G,DENVER,1310916930,1002,118,1120,710,63.39%
Colorado,2018,G,DENVER,1310916931,762,36,798,677,84.84%
Colorado,2018,G,DENVER,1310916932,1144,172,1316,856,65.05%
Colorado,2018,G,DENVER,1310916933,780,38,818,658,80.44%
Colorado,2018,G,DENVER,1310916934,908,151,1059,685,64.68%
Colorado,2018,G,DENVER,1310916935,1424,446,1870,991,52.99%
Colorado,2018,G,DENVER,1310916936,1076,298,1374,735,53.49%
Colorado,2018,G,DENVER,1310916937,1127,138,1265,929,73.44%
Colorado,2018,G,DENVER,1310916938,1297,233,1530,956,62.48%
Colorado,2018,G,DENVER,1310916940,941,174,1115,699,62.69%
Colorado,2018,G,DENVER,1320116103,1422,143,1565,902,57.64%
Colorado,2018,G,DENVER,1320116104,1186,189,1375,654,47.56%
Colorado,2018,G,DENVER,1320116105,1479,145,1624,974,59.98%
Colorado,2018,G,DENVER,1320116106,1585,168,1753,992,56.59%
Colorado,2018,G,DENVER,1320116107,1640,183,1823,1079,59.19%
Colorado,2018,G,DENVER,1320116108,1642,197,1839,1095,59.54%
Colorado,2018,G,DENVER,1320116109,1074,145,1219,568,46.60%
Colorado,2018,G,DENVER,1320116110,1387,103,1490,1058,71.01%
Colorado,2018,G,DENVER,1320116111,1582,149,1731,1107,63.95%
Colorado,2018,G,DENVER,1320116115,424,34,458,346,75.55%
Colorado,2018,G,DENVER,1320116116,1219,71,1290,937,72.64%
Colorado,2018,G,DENVER,1320116117,1134,82,1216,852,70.07%
Colorado,2018,G,DENVER,1320116118,1183,349,1532,733,47.85%
Colorado,2018,G,DENVER,1320116119,1439,224,1663,721,43.36%
Colorado,2018,G,DENVER,1320116121,1222,84,1306,894,68.45%
Colorado,2018,G,DENVER,1320216212,1347,235,1582,1165,73.64%
Colorado,2018,G,DENVER,1320216213,1072,131,1203,770,64.01%
Colorado,2018,G,DENVER,1320216214,1061,200,1261,849,67.33%
Colorado,2018,G,DENVER,1320216215,1569,273,1842,1264,68.62%
Colorado,2018,G,DENVER,1320216216,1317,190,1507,1098,72.86%
Colorado,2018,G,DENVER,1320216217,1227,171,1398,1022,73.10%
Colorado,2018,G,DENVER,1320216218,923,186,1109,692,62.40%
Colorado,2018,G,DENVER,1320216219,2185,361,2546,1776,69.76%
Colorado,2018,G,DENVER,1320216220,1788,291,2079,1439,69.22%
Colorado,2018,G,DENVER,1320216221,1752,246,1998,1438,71.97%
Colorado,2018,G,DENVER,1320216222,1022,137,1159,865,74.63%
Colorado,2018,G,DENVER,1320216223,860,115,975,731,74.97%
Colorado,2018,G,DENVER,1320216224,1283,170,1453,1043,71.78%
Colorado,2018,G,DENVER,1320216225,843,92,935,714,76.36%
Colorado,2018,G,DENVER,1320216226,872,112,984,716,72.76%
Colorado,2018,G,DENVER,1320216227,917,125,1042,769,73.80%
Colorado,2018,G,DENVER,1320216228,614,37,651,551,84.64%
Colorado,2018,G,DENVER,1320216229,808,60,868,710,81.80%
Colorado,2018,G,DENVER,1320216230,873,66,939,768,81.79%
Colorado,2018,G,DENVER,1320216231,916,96,1012,769,75.99%
Colorado,2018,G,DENVER,1320216232,985,241,1226,687,56.04%
Colorado,2018,G,DENVER,1320216233,1861,226,2087,1570,75.23%
Colorado,2018,G,DENVER,1320216234,1631,182,1813,1405,77.50%
Colorado,2018,G,DENVER,1320216235,1403,133,1536,1236,80.47%
Colorado,2018,G,DENVER,1320216236,1182,135,1317,974,73.96%
Colorado,2018,G,DENVER,1320216237,1406,1095,2501,950,37.98%
Colorado,2018,G,DENVER,1320216238,1850,344,2194,1408,64.18%
Colorado,2018,G,DENVER,1320216239,1297,149,1446,1018,70.40%
