State,Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %
Colorado,2020,General,BOULDER,4171207612,1147,73,1220,1025,84.02%
Colorado,2020,General,BOULDER,4171207613,891,77,968,778,80.37%
Colorado,2020,General,BOULDER,4171207614,1494,100,1594,1401,87.89%
Colorado,2020,General,BOULDER,4171207615,874,47,921,801,86.97%
Colorado,2020,General,BOULDER,4171207656,1124,86,1210,909,75.12%
Colorado,2020,General,BOULDER,4171207657,1278,40,1318,1183,89.76%
Colorado,2020,General,BOULDER,4181107706,202,12,214,183,85.51%
Colorado,2020,General,BOULDER,4181107707,669,26,695,620,89.21%
Colorado,2020,General,BOULDER,4181107708,701,48,749,624,83.31%
Colorado,2020,General,BROOMFIELD,2233364001,1679,186,1865,1562,83.75%
Colorado,2020,General,BROOMFIELD,2233364002,2355,610,2965,2089,70.46%
Colorado,2020,General,BROOMFIELD,2233364003,1847,393,2240,1623,72.46%
Colorado,2020,General,BROOMFIELD,2233364004,1753,201,1954,1544,79.02%
Colorado,2020,General,BROOMFIELD,2233364005,99,34,133,75,56.39%
Colorado,2020,General,BROOMFIELD,2233364006,2309,500,2809,2009,71.52%
Colorado,2020,General,BROOMFIELD,2233364007,929,164,1093,798,73.01%
Colorado,2020,General,BROOMFIELD,2233364008,697,121,818,619,75.67%
Colorado,2020,General,BROOMFIELD,2233364009,870,79,949,789,83.14%
Colorado,2020,General,BROOMFIELD,2233364010,1173,64,1237,1078,87.15%
Colorado,2020,General,BROOMFIELD,2233364011,1176,103,1279,1063,83.11%
Colorado,2020,General,BROOMFIELD,2233364012,1208,58,1266,1137,89.81%
Colorado,2020,General,BROOMFIELD,2233364013,962,97,1059,872,82.34%
Colorado,2020,General,BROOMFIELD,2233364014,1067,94,1161,954,82.17%
Colorado,2020,General,BROOMFIELD,2233364015,1198,89,1287,1083,84.15%
Colorado,2020,General,BROOMFIELD,2233364016,1153,56,1209,1079,89.25%
Colorado,2020,General,BROOMFIELD,2233364017,1600,67,1667,1492,89.50%
Colorado,2020,General,BROOMFIELD,2233364018,884,126,1010,796,78.81%
Colorado,2020,General,BROOMFIELD,2233364019,1363,230,1593,1181,74.14%
Colorado,2020,General,BROOMFIELD,2233364020,965,77,1042,875,83.97%
Colorado,2020,General,BROOMFIELD,2233364021,1949,187,2136,1690,79.12%
Colorado,2020,General,BROOMFIELD,2233364022,1376,96,1472,1267,86.07%
Colorado,2020,General,BROOMFIELD,2233364023,1138,56,1194,1042,87.27%
Colorado,2020,General,BROOMFIELD,2233364024,2113,138,2251,1961,87.12%
Colorado,2020,General,BROOMFIELD,2233364025,2022,158,2180,1858,85.23%
Colorado,2020,General,BROOMFIELD,2233364026,1209,73,1282,1146,89.39%
Colorado,2020,General,BROOMFIELD,2233364027,1563,208,1771,1413,79.79%
Colorado,2020,General,BROOMFIELD,2233364028,636,94,730,450,61.64%
Colorado,2020,General,BROOMFIELD,2233364029,1301,83,1384,1178,85.12%
Colorado,2020,General,BROOMFIELD,2233364030,1177,109,1286,1020,79.32%
Colorado,2020,General,BROOMFIELD,2233364031,1080,84,1164,951,81.70%
Colorado,2020,General,BROOMFIELD,2233364032,2249,150,2399,2123,88.50%
Colorado,2020,General,BROOMFIELD,2233364033,1712,121,1833,1613,88.00%
Colorado,2020,General,BROOMFIELD,2233364034,649,31,680,617,90.74%
Colorado,2020,General,BROOMFIELD,2233364035,2220,77,2297,2146,93.43%
Colorado,2020,General,BROOMFIELD,2233364036,2934,137,3071,2754,89.68%
Colorado,2020,General,BROOMFIELD,2233364037,1253,81,1334,1156,86.66%
Colorado,2020,General,CHAFFEE,5056008001,1505,164,1669,1364,81.73%
Colorado,2020,General,CHAFFEE,5056008002,1967,239,2206,1789,81.10%
Colorado,2020,General,CHAFFEE,5056008003,2341,319,2660,2118,79.62%
Colorado,2020,General,CHAFFEE,5056008004,1124,126,1250,1038,83.04%
Colorado,2020,General,CHAFFEE,5056008005,1898,189,2087,1718,82.32%
Colorado,2020,General,CHAFFEE,5056008006,1979,195,2174,1807,83.12%
Colorado,2020,General,CHAFFEE,5056008007,1561,186,1747,1420,81.28%
Colorado,2020,General,CHAFFEE,5056008008,1497,188,1685,1364,80.95%
Colorado,2020,General,CHAFFEE,5056008009,1387,187,1574,1244,79.03%
Colorado,2020,General,CHEYENNE,4016509001,133,18,151,120,79.47%
Colorado,2020,General,CHEYENNE,4016509002,358,58,416,326,78.37%
Colorado,2020,General,CHEYENNE,4016509003,422,41,463,378,81.64%
Colorado,2020,General,CHEYENNE,4016509004,301,26,327,259,79.20%
Colorado,2020,General,CHEYENNE,4016509005,68,3,71,63,88.73%
Colorado,2020,General,CLEAR CREEK,2021310001,1066,161,1227,929,75.71%
Colorado,2020,General,CLEAR CREEK,2021310002,398,73,471,329,69.85%
Colorado,2020,General,CLEAR CREEK,2021310003,481,64,545,401,73.58%
Colorado,2020,General,CLEAR CREEK,2021310004,988,157,1145,828,72.31%
Colorado,2020,General,CLEAR CREEK,2021310005,845,113,958,727,75.89%
Colorado,2020,General,CLEAR CREEK,2021310006,571,110,681,451,66.23%
Colorado,2020,General,CLEAR CREEK,2021310007,1305,152,1457,1180,80.99%
Colorado,2020,General,CLEAR CREEK,2021310008,784,65,849,709,83.51%
Colorado,2020,General,CLEAR CREEK,2021310009,1159,102,1261,1057,83.82%
Colorado,2020,General,CONEJOS,3356211001,454,31,485,381,78.56%
Colorado,2020,General,CONEJOS,3356211002,544,42,586,454,77.47%
Colorado,2020,General,CONEJOS,3356211003,429,41,470,375,79.79%
Colorado,2020,General,CONEJOS,3356211004,484,29,513,413,80.51%
Colorado,2020,General,CONEJOS,3356211005,545,57,602,449,74.58%
Colorado,2020,General,CONEJOS,3356211006,697,51,748,614,82.09%
Colorado,2020,General,CONEJOS,3356211007,357,29,386,303,78.50%
Colorado,2020,General,CONEJOS,3356211008,786,51,837,656,78.38%
Colorado,2020,General,CONEJOS,3356211009,428,29,457,386,84.46%
Colorado,2020,General,CONEJOS,3356211010,451,35,486,373,76.75%
Colorado,2020,General,COSTILLA,3356212001,227,18,245,201,82.04%
Colorado,2020,General,COSTILLA,3356212002,246,11,257,219,85.21%
Colorado,2020,General,COSTILLA,3356212003,182,15,197,156,79.19%
Colorado,2020,General,COSTILLA,3356212004,341,33,374,246,65.78%
Colorado,2020,General,COSTILLA,3356212005,232,33,265,177,66.79%
Colorado,2020,General,COSTILLA,3356212006,130,9,139,101,72.66%
Colorado,2020,General,COSTILLA,3356212007,790,141,931,632,67.88%
Colorado,2020,General,COSTILLA,3356212008,531,87,618,407,65.86%
Colorado,2020,General,CROWLEY,4356413001,439,48,487,381,78.23%
Colorado,2020,General,CROWLEY,4356413002,345,40,385,298,77.40%
Colorado,2020,General,CROWLEY,4356413003,327,39,366,254,69.40%
Colorado,2020,General,CROWLEY,4356413004,324,29,353,278,78.75%
Colorado,2020,General,CROWLEY,4356413005,362,23,385,287,74.55%
Colorado,2020,General,CROWLEY,4356413006,332,53,385,271,70.39%
Colorado,2020,General,CUSTER,3356014001,2087,252,2339,1876,80.21%
Colorado,2020,General,CUSTER,3356014002,458,33,491,418,85.13%
Colorado,2020,General,CUSTER,3356014003,1517,122,1639,1380,84.20%
Colorado,2020,General,DELTA,3055415001,1241,45,1286,1140,88.65%
Colorado,2020,General,DELTA,3055415002,816,85,901,687,76.25%
Colorado,2020,General,DELTA,3055415003,815,101,916,651,71.07%
Colorado,2020,General,DELTA,3055415004,1244,169,1413,1017,71.97%
Colorado,2020,General,DELTA,3055415005,864,78,942,737,78.24%
Colorado,2020,General,DELTA,3055415006,1121,110,1231,970,78.80%
Colorado,2020,General,DELTA,3055415007,1160,65,1225,1026,83.76%
Colorado,2020,General,DELTA,3056115008,1363,92,1455,1167,80.21%
Colorado,2020,General,DELTA,3056115009,1350,83,1433,1190,83.04%
Colorado,2020,General,DELTA,3056115010,1127,85,1212,1009,83.25%
Colorado,2020,General,DELTA,3056115011,1094,92,1186,992,83.64%
Colorado,2020,General,DELTA,3056115012,889,59,948,779,82.17%
Colorado,2020,General,DELTA,3056115013,1016,74,1090,926,84.95%
Colorado,2020,General,DELTA,3056115014,1213,69,1282,1114,86.90%
Colorado,2020,General,DELTA,3056115015,1393,79,1472,1262,85.73%
Colorado,2020,General,DELTA,3056115016,1132,73,1205,1016,84.32%
Colorado,2020,General,DELTA,3056115017,1054,97,1151,936,81.32%
Colorado,2020,General,DELTA,3056115018,1226,74,1300,1105,85.00%
Colorado,2020,General,DELTA,3056115019,882,74,956,783,81.90%
Colorado,2020,General,DELTA,3056115020,1156,101,1257,1046,83.21%
Colorado,2020,General,DENVER,1160116112,1216,93,1309,1061,81.05%
Colorado,2020,General,DENVER,1160116113,1095,36,1131,945,83.55%
Colorado,2020,General,DENVER,1160116114,1306,108,1414,1138,80.48%
Colorado,2020,General,DENVER,1160116120,1630,309,1939,1311,67.61%
Colorado,2020,General,DENVER,1160116122,1307,70,1377,1156,83.95%
Colorado,2020,General,DENVER,1160116123,1346,118,1464,1186,81.01%
Colorado,2020,General,DENVER,1160116124,1276,74,1350,1106,81.93%
Colorado,2020,General,DENVER,1160116125,1383,142,1525,1214,79.61%
Colorado,2020,General,DENVER,1160116126,1587,252,1839,1374,74.71%
Colorado,2020,General,DENVER,1160116127,1703,244,1947,1502,77.14%
Colorado,2020,General,DENVER,1160116128,1024,53,1077,923,85.70%
Colorado,2020,General,DENVER,1160116129,871,45,916,790,86.24%
Colorado,2020,General,DENVER,1160116130,1260,93,1353,1053,77.83%
Colorado,2020,General,DENVER,1160116131,1303,84,1387,1126,81.18%
Colorado,2020,General,DENVER,1160116132,1401,125,1526,1252,82.04%
Colorado,2020,General,DENVER,1310216204,1693,396,2089,1418,67.88%
Colorado,2020,General,DENVER,1310216205,1493,290,1783,1266,71.00%
Colorado,2020,General,DENVER,1310216206,1773,493,2266,1563,68.98%
Colorado,2020,General,DENVER,1310216207,1405,250,1655,1232,74.44%
Colorado,2020,General,DENVER,1310216208,1403,320,1723,1196,69.41%
Colorado,2020,General,DENVER,1310216209,1216,205,1421,1095,77.06%
Colorado,2020,General,DENVER,1310216210,1320,208,1528,1189,77.81%
Colorado,2020,General,DENVER,1310216211,1112,211,1323,1009,76.27%
Colorado,2020,General,DENVER,1310516530,129,30,159,95,59.75%
Colorado,2020,General,DENVER,1310616605,891,67,958,844,88.10%
Colorado,2020,General,DENVER,1310616606,1010,99,1109,959,86.47%
Colorado,2020,General,DENVER,1310616607,760,62,822,715,86.98%
Colorado,2020,General,DENVER,1310616609,325,17,342,307,89.77%
Colorado,2020,General,DENVER,1310616610,385,25,410,371,90.49%
Colorado,2020,General,DENVER,1310616611,817,89,906,754,83.22%
Colorado,2020,General,DENVER,1310616612,1200,112,1312,1097,83.61%
Colorado,2020,General,DENVER,1310616613,1216,111,1327,1120,84.40%
Colorado,2020,General,DENVER,1310616614,755,51,806,703,87.22%
Colorado,2020,General,DENVER,1310616615,997,54,1051,943,89.72%
Colorado,2020,General,DENVER,1310616617,1068,102,1170,982,83.93%
Colorado,2020,General,DENVER,1310616618,971,76,1047,895,85.48%
Colorado,2020,General,DENVER,1310616619,1271,104,1375,1167,84.87%
Colorado,2020,General,DENVER,1310616622,1217,63,1280,1140,89.06%
Colorado,2020,General,DENVER,1310616623,1306,66,1372,1239,90.31%
Colorado,2020,General,DENVER,1310616624,1316,67,1383,1237,89.44%
Colorado,2020,General,DENVER,1310616625,918,54,972,815,83.85%
Colorado,2020,General,DENVER,1310616626,995,90,1085,897,82.67%
Colorado,2020,General,DENVER,1310616627,1192,48,1240,1113,89.76%
Colorado,2020,General,DENVER,1310616628,1556,197,1753,1356,77.35%
Colorado,2020,General,DENVER,1310616629,1427,48,1475,1322,89.63%
Colorado,2020,General,DENVER,1310616630,835,46,881,776,88.08%
Colorado,2020,General,DENVER,1310616631,1928,378,2306,1643,71.25%
Colorado,2020,General,DENVER,1310616641,1502,156,1658,1341,80.88%
Colorado,2020,General,DENVER,1310616642,1131,63,1194,1018,85.26%
Colorado,2020,General,DENVER,1310616643,917,127,1044,782,74.90%
Colorado,2020,General,DENVER,1310616644,1106,87,1193,1026,86.00%
Colorado,2020,General,DENVER,1310616645,1050,77,1127,970,86.07%
Colorado,2020,General,DENVER,1310616646,1609,321,1930,1261,65.34%
Colorado,2020,General,DENVER,1310616647,1311,117,1428,1140,79.83%
Colorado,2020,General,DENVER,1310616648,1328,103,1431,1192,83.30%
Colorado,2020,General,DENVER,1310616649,2032,479,2511,1527,60.81%
Colorado,2020,General,DENVER,1310616650,1148,177,1325,1005,75.85%
Colorado,2020,General,DENVER,1310616651,1541,373,1914,1295,67.66%
Colorado,2020,General,DENVER,1310616652,1082,50,1132,1022,90.28%
Colorado,2020,General,DENVER,1310816841,1275,257,1532,1127,73.56%
Colorado,2020,General,DENVER,1310816842,1009,154,1163,889,76.44%
Colorado,2020,General,DENVER,1310816843,1171,209,1380,1064,77.10%
Colorado,2020,General,DENVER,1310816844,1390,262,1652,1214,73.49%
Colorado,2020,General,DENVER,1310816845,1173,187,1360,1050,77.21%
Colorado,2020,General,DENVER,1310816846,1153,180,1333,1028,77.12%
Colorado,2020,General,DENVER,1310816848,1274,230,1504,1154,76.73%
Colorado,2020,General,DENVER,1310816849,1345,201,1546,1235,79.88%
Colorado,2020,General,DENVER,1310816850,1116,113,1229,1046,85.11%
Colorado,2020,General,DENVER,1310816851,1340,139,1479,1227,82.96%
Colorado,2020,General,DENVER,1310816852,986,69,1055,938,88.91%
Colorado,2020,General,DENVER,1310816853,983,30,1013,926,91.41%
Colorado,2020,General,DENVER,1310816854,1115,144,1259,1039,82.53%
Colorado,2020,General,DENVER,1310816855,769,140,909,631,69.42%
Colorado,2020,General,DENVER,1310816856,1940,376,2316,1712,73.92%
Colorado,2020,General,DENVER,1310916901,1673,352,2025,1413,69.78%
Colorado,2020,General,DENVER,1310916903,1351,105,1456,1255,86.20%
Colorado,2020,General,DENVER,1310916904,1258,93,1351,1174,86.90%
Colorado,2020,General,DENVER,1310916905,318,19,337,294,87.24%
Colorado,2020,General,DENVER,1310916906,1215,55,1270,1126,88.66%
Colorado,2020,General,DENVER,1310916908,1340,137,1477,1216,82.33%
Colorado,2020,General,DENVER,1310916909,1347,85,1432,1231,85.96%
Colorado,2020,General,DENVER,1310916910,1665,171,1836,1477,80.45%
Colorado,2020,General,DENVER,1310916911,1862,413,2275,1463,64.31%
Colorado,2020,General,DENVER,1310916912,1414,260,1674,1173,70.07%
Colorado,2020,General,DENVER,1310916916,1864,245,2109,1676,79.47%
Colorado,2020,General,DENVER,1310916917,1519,121,1640,1377,83.96%
Colorado,2020,General,DENVER,1310916918,1366,75,1441,1263,87.65%
Colorado,2020,General,DENVER,1310916919,1337,54,1391,1271,91.37%
Colorado,2020,General,DENVER,1310916920,1328,93,1421,1202,84.59%
Colorado,2020,General,DENVER,1310916921,1846,446,2292,1414,61.69%
Colorado,2020,General,DENVER,1310916922,1849,380,2229,1521,68.24%
Colorado,2020,General,DENVER,1310916923,1549,266,1815,1279,70.47%
Colorado,2020,General,DENVER,1310916924,1479,522,2001,1027,51.32%
Colorado,2020,General,DENVER,1310916927,1140,81,1221,1041,85.26%
Colorado,2020,General,DENVER,1310916928,881,41,922,831,90.13%
Colorado,2020,General,DENVER,1310916929,1046,137,1183,909,76.84%
Colorado,2020,General,DENVER,1310916930,1078,93,1171,891,76.09%
Colorado,2020,General,DENVER,1310916931,828,20,848,788,92.92%
Colorado,2020,General,DENVER,1310916932,1224,137,1361,1057,77.66%
Colorado,2020,General,DENVER,1310916933,792,35,827,743,89.84%
Colorado,2020,General,DENVER,1310916934,1019,107,1126,891,79.13%
Colorado,2020,General,DENVER,1310916935,1702,383,2085,1465,70.26%
Colorado,2020,General,DENVER,1310916936,1213,220,1433,996,69.50%
Colorado,2020,General,DENVER,1310916937,1225,134,1359,1130,83.15%
Colorado,2020,General,DENVER,1310916938,1484,237,1721,1302,75.65%
Colorado,2020,General,DENVER,1310916940,1119,217,1336,978,73.20%
Colorado,2020,General,DENVER,1320116103,1591,121,1712,1218,71.14%
Colorado,2020,General,DENVER,1320116104,1277,156,1433,936,65.32%
Colorado,2020,General,DENVER,1320116105,1654,104,1758,1328,75.54%
Colorado,2020,General,DENVER,1320116106,1750,117,1867,1372,73.49%
Colorado,2020,General,DENVER,1320116107,1774,155,1929,1427,73.98%
Colorado,2020,General,DENVER,1320116108,1813,131,1944,1467,75.46%
Colorado,2020,General,DENVER,1320116109,1194,112,1306,824,63.09%
Colorado,2020,General,DENVER,1320116110,1462,75,1537,1281,83.34%
Colorado,2020,General,DENVER,1320116111,1734,141,1875,1499,79.95%
Colorado,2020,General,DENVER,1320116115,454,35,489,407,83.23%
Colorado,2020,General,DENVER,1320116116,1276,48,1324,1101,83.16%
Colorado,2020,General,DENVER,1320116117,1208,73,1281,1057,82.51%
Colorado,2020,General,DENVER,1320116118,1436,256,1692,1066,63.00%
Colorado,2020,General,DENVER,1320116119,1574,206,1780,1135,63.76%
Colorado,2020,General,DENVER,1320116121,1315,64,1379,1120,81.22%
Colorado,2020,General,DENVER,1320216212,1482,196,1678,1302,77.59%
Colorado,2020,General,DENVER,1320216213,1110,106,1216,946,77.80%
Colorado,2020,General,DENVER,1320216214,1162,189,1351,1023,75.72%
Colorado,2020,General,DENVER,1320216215,1643,236,1879,1488,79.19%
Colorado,2020,General,DENVER,1320216216,1505,217,1722,1380,80.14%
Colorado,2020,General,DENVER,1320216217,1259,163,1422,1159,81.50%
Colorado,2020,General,DENVER,1320216218,1010,160,1170,902,77.09%
Colorado,2020,General,DENVER,1320216219,2351,334,2685,2125,79.14%
Colorado,2020,General,DENVER,1320216220,2079,267,2346,1886,80.39%
Colorado,2020,General,DENVER,1320216221,1839,235,2074,1646,79.36%
Colorado,2020,General,DENVER,1320216222,1062,101,1163,967,83.15%
Colorado,2020,General,DENVER,1320216223,905,91,996,827,83.03%
Colorado,2020,General,DENVER,1320216224,1761,184,1945,1601,82.31%
Colorado,2020,General,DENVER,1320216225,890,84,974,830,85.22%
Colorado,2020,General,DENVER,1320216226,929,75,1004,865,86.16%
Colorado,2020,General,DENVER,1320216227,975,83,1058,914,86.39%
Colorado,2020,General,DENVER,1320216228,643,27,670,613,91.49%
Colorado,2020,General,DENVER,1320216229,860,53,913,813,89.05%
Colorado,2020,General,DENVER,1320216230,889,60,949,853,89.88%
Colorado,2020,General,DENVER,1320216231,982,80,1062,916,86.25%
Colorado,2020,General,DENVER,1320216232,1294,173,1467,1075,73.28%
Colorado,2020,General,DENVER,1320216233,2122,207,2329,1971,84.63%
Colorado,2020,General,DENVER,1320216234,1803,158,1961,1714,87.40%
Colorado,2020,General,DENVER,1320216235,1458,125,1583,1381,87.24%
Colorado,2020,General,DENVER,1320216236,1212,136,1348,1099,81.53%
Colorado,2020,General,DENVER,1320216237,1138,779,1917,920,47.99%
Colorado,2020,General,DENVER,1320216238,1999,396,2395,1742,72.73%
Colorado,2020,General,DENVER,1320216239,1319,135,1454,1180,81.16%
Colorado,2020,General,DENVER,1320216240,1159,158,1317,956,72.59%
Colorado,2020,General,DENVER,1320216241,1080,103,1183,987,83.43%
Colorado,2020,General,DENVER,1320216242,1044,105,1149,927,80.68%
Colorado,2020,General,DENVER,1320216243,1316,145,1461,1160,79.40%
Colorado,2020,General,DENVER,1320216244,1285,225,1510,1117,73.97%
Colorado,2020,General,DENVER,1320216245,1343,106,1449,1214,83.78%
Colorado,2020,General,DENVER,1320216246,1221,102,1323,1126,85.11%
Colorado,2020,General,DENVER,1320216247,1011,91,1102,924,83.85%
Colorado,2020,General,DENVER,1320216248,1011,59,1070,949,88.69%
Colorado,2020,General,DENVER,1320216249,1343,58,1401,1294,92.36%
Colorado,2020,General,DENVER,1320216250,1296,62,1358,1215,89.47%
Colorado,2020,General,DENVER,1320216251,1139,158,1297,1038,80.03%
Colorado,2020,General,DENVER,1320516532,708,88,796,616,77.39%
Colorado,2020,General,DENVER,1320516533,1502,151,1653,1187,71.81%
Colorado,2020,General,DENVER,1320516534,1478,122,1600,1170,73.13%
Colorado,2020,General,DENVER,1320516535,1624,125,1749,1305,74.61%
Colorado,2020,General,DENVER,1320516536,1286,96,1382,1020,73.81%
Colorado,2020,General,DENVER,1320516537,1539,140,1679,1117,66.53%
Colorado,2020,General,DENVER,1320516538,1236,104,1340,955,71.27%
Colorado,2020,General,DENVER,1320516539,1161,86,1247,872,69.93%
Colorado,2020,General,DENVER,1320616608,1351,83,1434,1260,87.87%
Colorado,2020,General,DENVER,1320616616,1298,62,1360,1204,88.53%
Colorado,2020,General,DENVER,1320616620,1436,259,1695,1266,74.69%
Colorado,2020,General,DENVER,1320616621,1239,170,1409,1135,80.55%
Colorado,2020,General,DENVER,1320616632,1096,115,1211,1041,85.96%
Colorado,2020,General,DENVER,1320616633,1160,77,1237,1107,89.49%
Colorado,2020,General,DENVER,1320616634,908,50,958,838,87.47%
Colorado,2020,General,DENVER,1320616635,1548,137,1685,1412,83.80%
Colorado,2020,General,DENVER,1320616636,1188,80,1268,1122,88.49%
Colorado,2020,General,DENVER,1320616637,1208,67,1275,1157,90.75%
Colorado,2020,General,DENVER,1320616638,699,37,736,671,91.17%
Colorado,2020,General,DENVER,1320616639,1128,75,1203,1067,88.69%
Colorado,2020,General,DENVER,1320616640,1478,92,1570,1391,88.60%
Colorado,2020,General,DENVER,1320916902,1355,453,1808,1080,59.73%
Colorado,2020,General,DENVER,1320916907,1590,225,1815,1301,71.68%
Colorado,2020,General,DENVER,1320916913,1627,139,1766,1469,83.18%
Colorado,2020,General,DENVER,1320916914,1107,80,1187,1028,86.60%
Colorado,2020,General,DENVER,1320916915,1162,105,1267,1041,82.16%
Colorado,2020,General,DENVER,1320916925,774,38,812,715,88.05%
Colorado,2020,General,DENVER,1320916926,797,63,860,721,83.84%
Colorado,2020,General,DENVER,1320916939,844,136,980,735,75.00%
Colorado,2020,General,DENVER,1330516516,821,93,914,677,74.07%
Colorado,2020,General,DENVER,1330516520,1578,2960,4538,956,21.07%
Colorado,2020,General,DENVER,1330516521,1229,156,1385,997,71.99%
Colorado,2020,General,DENVER,1330616601,639,50,689,579,84.03%
Colorado,2020,General,DENVER,1330616602,1005,157,1162,866,74.53%
Colorado,2020,General,DENVER,1330616603,1066,123,1189,910,76.53%
Colorado,2020,General,DENVER,1330616604,1686,454,2140,1271,59.39%
Colorado,2020,General,DENVER,1330716701,1253,169,1422,1009,70.96%
Colorado,2020,General,DENVER,1330716702,1400,143,1543,1312,85.03%
Colorado,2020,General,DENVER,1330716703,732,51,783,674,86.08%
Colorado,2020,General,DENVER,1330716704,900,97,997,724,72.62%
Colorado,2020,General,DENVER,1330716705,1721,175,1896,1581,83.39%
Colorado,2020,General,DENVER,1330716706,1118,61,1179,1056,89.57%
Colorado,2020,General,DENVER,1330716707,886,73,959,857,89.36%
Colorado,2020,General,DENVER,1330716708,1585,162,1747,1488,85.17%
Colorado,2020,General,DENVER,1330716709,805,66,871,726,83.35%
Colorado,2020,General,DENVER,1330716710,949,84,1033,880,85.19%
Colorado,2020,General,DENVER,1330716711,463,53,516,407,78.88%
Colorado,2020,General,DENVER,1330716712,308,29,337,264,78.34%
Colorado,2020,General,DENVER,1330716713,1163,95,1258,1082,86.01%
Colorado,2020,General,DENVER,1330716714,1244,212,1456,893,61.33%
Colorado,2020,General,DENVER,1330716715,1231,99,1330,833,62.63%
Colorado,2020,General,DENVER,1330716716,1039,111,1150,715,62.17%
Colorado,2020,General,DENVER,1330716717,1197,113,1310,834,63.66%
Colorado,2020,General,DENVER,1330716718,1208,130,1338,810,60.54%
Colorado,2020,General,DENVER,1330716719,1076,101,1177,819,69.58%
Colorado,2020,General,DENVER,1330716720,1047,257,1304,721,55.29%
Colorado,2020,General,DENVER,1330716721,950,75,1025,736,71.80%
Colorado,2020,General,DENVER,1330716722,1226,94,1320,902,68.33%
Colorado,2020,General,DENVER,1330716723,1147,69,1216,845,69.49%
Colorado,2020,General,DENVER,1330716724,1081,103,1184,813,68.67%
Colorado,2020,General,DENVER,1330716725,1179,98,1277,853,66.80%
Colorado,2020,General,DENVER,1330716726,1206,118,1324,907,68.50%
Colorado,2020,General,DENVER,1330716727,1283,115,1398,1028,73.53%
Colorado,2020,General,DENVER,1330716728,2416,282,2698,1878,69.61%
Colorado,2020,General,DENVER,1330716729,2547,276,2823,2097,74.28%
Colorado,2020,General,DENVER,1330716730,2038,137,2175,1772,81.47%
Colorado,2020,General,DENVER,1330716731,1677,174,1851,1403,75.80%
Colorado,2020,General,DENVER,1330716732,1011,86,1097,816,74.38%
Colorado,2020,General,DENVER,1330716733,2774,350,3124,2286,73.18%
Colorado,2020,General,DENVER,1330716734,1288,242,1530,976,63.79%
Colorado,2020,General,DENVER,1330716735,1060,123,1183,834,70.50%
Colorado,2020,General,DENVER,1330716736,954,97,1051,743,70.69%
Colorado,2020,General,DENVER,1330716737,1093,122,1215,820,67.49%
Colorado,2020,General,DENVER,1330716738,1126,88,1214,900,74.14%
Colorado,2020,General,DENVER,1330716739,1172,110,1282,927,72.31%
Colorado,2020,General,DENVER,1330716740,1105,98,1203,850,70.66%
Colorado,2020,General,DENVER,1330716741,1140,138,1278,881,68.94%
Colorado,2020,General,DENVER,1330716742,1245,159,1404,981,69.87%
Colorado,2020,General,DENVER,1330716743,929,47,976,896,91.80%
Colorado,2020,General,DENVER,1330716744,2012,213,2225,1840,82.70%
Colorado,2020,General,DENVER,1330716745,1800,102,1902,1706,89.70%
Colorado,2020,General,DENVER,1330716746,2309,41,2350,2206,93.87%
Colorado,2020,General,DENVER,1330816801,1097,156,1253,903,72.07%
Colorado,2020,General,DENVER,1330816802,1024,105,1129,845,74.84%
Colorado,2020,General,DENVER,1330816803,1112,97,1209,834,68.98%
Colorado,2020,General,DENVER,1330816804,927,109,1036,760,73.36%
Colorado,2020,General,DENVER,1330816805,964,114,1078,769,71.34%
Colorado,2020,General,DENVER,1330816806,1288,215,1503,1075,71.52%
Colorado,2020,General,DENVER,1330816807,1705,201,1906,1322,69.36%
Colorado,2020,General,DENVER,1330816808,1632,230,1862,1273,68.37%
Colorado,2020,General,DENVER,1330816810,1753,266,2019,1453,71.97%
Colorado,2020,General,DENVER,1330816811,1148,172,1320,949,71.89%
Colorado,2020,General,DENVER,1330816812,1165,189,1354,981,72.45%
Colorado,2020,General,DENVER,1330816813,1162,160,1322,912,68.99%
Colorado,2020,General,DENVER,1330816814,930,90,1020,792,77.65%
Colorado,2020,General,DENVER,1330816815,902,96,998,795,79.66%
Colorado,2020,General,DENVER,1330816816,849,103,952,767,80.57%
Colorado,2020,General,DENVER,1330816817,1017,75,1092,878,80.40%
Colorado,2020,General,DENVER,1330816818,807,75,882,693,78.57%
Colorado,2020,General,DENVER,1330816819,1061,88,1149,904,78.68%
Colorado,2020,General,DENVER,1330816820,1038,89,1127,923,81.90%
Colorado,2020,General,DENVER,1330816821,982,100,1082,860,79.48%
Colorado,2020,General,DENVER,1330816822,1115,89,1204,951,78.99%
Colorado,2020,General,DENVER,1330816823,1082,62,1144,1012,88.46%
Colorado,2020,General,DENVER,1330816824,1059,68,1127,996,88.38%
Colorado,2020,General,DENVER,1330816825,1048,60,1108,961,86.73%
Colorado,2020,General,DENVER,1330816826,1302,205,1507,1096,72.73%
Colorado,2020,General,DENVER,1330816827,1388,167,1555,1247,80.19%
Colorado,2020,General,DENVER,1330816828,1817,455,2272,1473,64.83%
Colorado,2020,General,DENVER,1330816829,1634,259,1893,1523,80.45%
Colorado,2020,General,DENVER,1330816830,1183,135,1318,1060,80.42%
Colorado,2020,General,DENVER,1330816831,1020,40,1060,967,91.23%
